text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7,aspect8,aspect9
hàng ngon chạy mượt oke,0,0,1,0,0,0,0,0,0
chất_lượng sản_phẩm tuyệt_vời fan cuồng cuồng_nhiệt,0,0,0,0,0,0,0,0,1
máy chạy chậm,0,0,1,0,0,0,0,0,0
sản_phẩm tốt tầm giá ngon bổ rẻ ủng_hộ shop,0,0,0,0,1,0,0,0,0
shop dễ_thương lắm mn sản_phẩm tốt nha tặng hẳn 2 miếng cường_lực tốt nha,0,0,0,0,0,0,0,1,0
hàng chuẩn đúng đẹp chức_năng ổn_định màn hính cảm_ứng nhạy phim chụp hình sắt nét pin trâu tiền shop uy_tín giao hàng đúng hẹn nhân_viên nhiệt_tình vui_vẻ chuyên_nghiệp xứng_đáng hưởng 5,1,1,1,1,0,0,1,0,0
gói hàng sơ sẵn,0,0,0,1,0,0,0,0,0
hàng nguyên hộp chưa khui phụ_kiện cáp sạc không tai_nghe giao hàng nhanh thử 5 ổn mượt chưa sạc hơi chậm giá rẻ,0,1,1,1,1,1,0,1,0
máy đẹp hình_thức sang_trọng chức_năng hoàn_thiện test sản_phẩm không lỗi đồng_tiền bát gạo shop uy_tín giao hàng đúng như quảng_cáo nhân_viên shop nhiệt_tình vui_vẻ tâm khách_hàng chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop,1,1,1,0,1,0,1,0,0
đt màu hồng k tím thô bình_thường điện_thoại hãng thất_vọng dịch_vụ hàng hoàn_trả hàng tệ,0,1,0,0,0,0,1,0,0
mấy đẹp lắm,0,1,0,0,0,0,0,0,0
hài_lòng tiền máy ổn,0,0,0,0,0,0,0,0,1
máy đẹp cám_ơn shop,0,1,0,0,0,0,0,0,0
very_good,0,0,0,0,0,0,0,0,1
hàng nguyên siêu,0,0,0,0,0,1,0,0,0
giao bến tre thành_phố hồ chí minh mất 2 nhanh đóng_gói cẩn_thận hàng nguyên seal đẹp chuẩn hãng,0,1,0,1,0,1,0,0,0
shop uy_tín oke,0,0,0,0,0,0,1,0,0
méo_thể nkim giá bt 1590 mua 12 / 12 tưởng hời dè sale 1790 mã 100k mắc mua khoe hời chửi ngưu không nhục máy ok không mua bbi,0,0,0,0,1,0,0,0,0
tuyệt chất_lượng tốt đúng như shop quảng_bá hoàn_thiện chi_tiết shop uy_tín giao hàng đúng hẹn sản_phẩm đẹp không chê hài_lòng lắm giới_thiệu bạn_bè người_thân ủng_hộ shop,0,1,0,1,0,1,1,0,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chằc chắn tiền giao hàng nhanh,0,0,0,1,1,0,0,0,0
sản_phẩm tốt giao đúng hàng đóng_gói cẩn_thận chưa lâu_dài chưa độ bền,0,0,0,1,0,0,1,0,0
check pin thay_thế hài_lòng sản_phẩm shop,0,0,0,0,0,0,1,0,0
hài_lòng mua điện_thoại shop sản_phẩm tuyệt_vời rẻ giá cửa_hàng máy đẹp nguyên niêm_phong nhân_viên tư_vấn nhiệt_tình 24 / 24 không unlock máy liên_hệ nhân_viên tư_vấn chi_nhánh shop nhìu ủng_hộ shop dài_dài 😍,0,1,0,0,1,1,1,0,0
shop cẩn_thận chu_đáo,0,0,0,0,0,0,1,0,0
máy tốt ngoại_hình đẹp cấu_hình ổn_định chức_năng chạy mượt màn_hình cảm_ứng nhạy màu_sắc_đẹp như mong đợ chiến game sướng pin trâu hài_lòng đánh 10 chất_lượng phục_vụ,1,1,1,0,0,0,1,0,0
máy chuẩn đúng hàng hãng cảm_nhận đầu ok. lăn_tăn hốt nốt đi e mua nhận_xét : giao hàng hơi chậm điện_thoại ổn e test a _ hoàn_hảo giá ok hợp_lý nghe gọi to rõ_ràng sóng ful chụp,0,0,0,1,1,1,0,0,0
giao hơi xíu hàng chuẩn như hình đẹp hài vọng hàng việt_bền đẹp 😁,0,1,0,1,0,0,0,0,0
shop uy_tín,0,0,0,0,0,0,1,0,0
hàng hãng giao hàng tốc_độ tạm ổn giao đúng máy đúng màu,0,0,0,1,0,1,1,0,0
ipad hài_lòng chủ shop nhiệt_tình vote 5,0,0,0,0,0,0,1,0,0
máy đẹp lắm shop giao hàng đúng hẹn chất_lượng máy đúng như mô_tả giá_cả hợp_lý tầm chức_năng hoạt_động ổn_định màn_hình cảm_ứng nhạy màu_sắc rực_rỡ camera chụp hình đẹp lắm hài_lòng vừa_ý ủng_hộ sản_phẩm giá 5,1,1,1,1,1,0,0,0,0
điện_thoại tốt hài_lòng sản_phẩm đẹp mượt pin chức_năng ổn_định cam sắt nét shop uy_tín vui_vẻ chuyên_nghiệp phục_vụ tốt giao hàng đúng như quảng_cáo anh_chị_em mua hàng shop chúc shop khách_hàng ủng_hộ shop,1,1,1,0,0,0,1,0,0
máy xong 3 máy đẹp màn_hình cảm_ứng nhạy camera chụp hình sắc_sảo chức_năng hoạt_động tốt pin trâu sạc ổn_định mạng game phim êm_ru sướng giá_cả hợp_lý hài_lòng lắm shop chúc shop phát_triển mạnh khách_hàng,1,1,1,0,1,0,0,0,0
thất_vọng như điện_thoại cũ thay màn_hình toàn_bộ điện_thoại,0,1,0,0,0,1,0,0,0
vui shop giao hàng đúng như quảng_cáo máy đẹp lắm màu_sắc màn_hình cảm_ứng nhạy lướt êm_ái pin trâu_bò sạc hình mạnh mạng lướt web zalo đều hoàn_hảo giá_cả tầm hợp_lý shop nhiệt_tình tâm khách_hàng hài_lòng lắm lắm t,1,1,1,0,1,0,1,0,0
pin nhanh shop,1,0,0,0,0,0,0,0,0
hàng điện_thoại như hình máy 99 % cảm_ứng mượt_mà màn_hình đẹp chụp hình căng đét nghe gọi sóng mạnh web nhanh cày game bao mướt giá rẻ giá rẻ ngon lắm lăn_tăn hốt liền,1,1,1,0,1,0,0,0,0
s yêu nhiệt_tình lắm ! ca_ngợi không_thể viết tặng s ngôi_sao sáu trái_tim chân_thành ơn s lắm ! 💗,0,0,0,0,0,0,1,0,0
điện_thoại fullbox nguyên seal giá tốt ủng_hộ shop,0,0,0,0,1,1,0,0,0
máy đẹp trầy nhẹ cổng sạc không máy,0,1,0,0,0,0,0,0,0
sp nguyên hộp đóng_gói chắc_chắn hàng oke,0,0,0,1,0,1,0,0,0
sản_phẩm ok tội loa hơi max volume không chói không rè loa thoại rung rè mua chu_đáo gửi hàng chụp ảnh gửi,1,0,0,0,0,0,1,0,0
chất_lượng sản_phẩm tuyệt_vời,0,0,0,0,0,0,0,0,1
giao hàng nhanh máy đẹp quá_sức tưởng tưởng chưa kích_hoạt ful box,0,1,0,1,0,0,0,0,0
giao hàng nhanh gói hàng kỹ shop,0,0,0,1,0,0,0,0,0
hàng nhanh dự_kiến 2 hoan_hô shop vận_chuyển hàng đẹp long_lanh hãng dgw. shop ốp lưng kính cường_lực giá 0 đồng giá mềm hàng chất_lượng khuyến_mãi vui,0,1,0,1,1,1,0,1,0
mặt đỉnh máy vết xước sâu camera xước dăm test camera ảnh chất_lượng tốt vệ_sinh kiểu máy oke vết xước mờ máy áp_suất lau_chùi không lo_sợ hoạt_động mượt_mà ổn tầm giá,1,1,1,0,1,0,0,0,0
shop dễ_thương nhiệt_tình nhân_viên vui_vẻ thân_thiện giao hàng đúng như quảng_cáo chất_lượng tốt giá hợp_lý anh_chị_em mua hàng shop ... 5 shop dễ_thương nhiệt_tình nhân_viên vui_vẻ thân_thiện giao hàng đúng như quảng_cáo chất_lượng tốt giá hợp_lý anh_chị_em n shop,0,0,0,0,1,0,1,0,0
điện_thoại không gõ tiếng việt không sim sim mạng không không gửi nhắn,1,0,0,0,0,0,0,0,0
máy_đẹp pin hơi yếu,1,1,0,0,0,0,0,0,0
máy đẹp hình_thức sang_trọng chức_năng hoàn_thiện test sản_phẩm không lỗi đồng_tiền bát gạo shop uy_tín giao hàng đúng như quảng_cáo nhân_viên shop nhiệt_tình vui_vẻ tâm khách_hàng chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop,1,1,0,0,1,0,1,0,0
😜 😜 hàng máy đẹp chức_năng hoạt_động tốt máy tầm 99 % phụ_kiện đầy_đủ giao hàng nhanh máy đúng như quảng_cáo nhân_viên nhiệt_tình shop chu_đáo thân_thiện hài_lòng tặng shop 5 chúc shop phát_đạt,1,1,0,1,0,0,1,1,0
shop giao đúng hình đẹp máy chạy hình nét ưng_ý sh giao hàng viên giao hàng nhiệt_tình phục_vụ sả phẩm như mô_tả tặng shop 5 ủng_hộ mong sh phát_huy địa_chỉ mua hàng uy_tín 5s,1,1,1,1,0,1,1,0,0
sạc 2 sạc hỏng sạc lởm_vậy,0,0,0,0,0,0,0,1,0
máy ok mua giá sale rẻ shop nhiệt_tình,0,0,0,0,1,0,1,0,0
shop phục_vụ tốt điện_thoại nhanh nóng máy pin lấu giao hàng nhanh shop,1,0,0,1,0,0,1,0,0
điện_thoại đúng màu đúng mẫu oke cảm on shop,0,0,0,0,0,0,1,0,0
hàng giá tiền ổn hơi cũ xíu sạc pin,1,1,0,0,1,0,0,1,0
shop giao đúng hàng shop đóng_gói cẩn_thận hàng nguyên tem khui niêm_phong 2 xé 1 hộp chưa hài_lòng lắm hộp xé rách kiểm_tra hàng,0,0,0,1,0,1,1,0,0
máy hộp cũ chưa ntn cố_gắng ủng_hộ shop,0,0,0,0,0,0,0,0,1
sorry ảnh không sảb phẩm điện 1 hôm oke camera loại điện_thoại chụp không đẹp bố_mẹ không chụp nguyên seal giao hàng nhanh shop tận bến_tre miền bắc hôm 20 / 10 25 / 10,1,0,0,1,0,1,0,0,0
hàng ngon đều ổn_định mua hàng shop mấy đơn chưa thất_vọng máy chạy ổn_định shop uy_tín yên_tâm đặt_hàng shop nhiệt_tình trả_lời nhắn nhanh ok,0,0,1,0,0,0,1,0,0
máy ful box đầy_đủ phụ_kiện như shop mô_tả chất_lượng máy đúng như quảng_cáo shop phục_vụ ân_cần vui_vẻ tâm khách_hàng giá_cả hợp_lý giới_thiệu shop người_thân bạn_bè ủng_hộ shop shop 5,0,0,0,0,1,0,1,1,0
sản_phẩm oke màn đẹp tầm tiền không mong gi,1,0,0,0,0,0,0,0,0
shop uy_tín giao hàng đúng hẹn sản_phẩm_chất_lượng tốt giá_cả hợp_lý chế_độ bảo_hành rõ_ràng hài_lòng vừa_ý 5,0,0,0,1,1,0,1,0,0
shop đóng_gói chắc_chắn 450k đầy_đủ vãi máy đẹp mỗi_tội android 4.4 không cục gạch,0,1,0,1,1,0,0,0,0
máy báo ram 6gp chạy đẹp,0,1,1,0,0,0,0,0,0
video không điện_thoại mua tặng không không chất_lượng hàng đập_hộp,0,0,0,0,0,0,0,0,1
chủ shop nhiệt_tình,0,0,0,0,0,0,1,0,0
pin tụt nhanh,1,0,0,0,0,0,0,0,0
ngon bổ rẻ,0,0,0,0,0,0,0,0,1
hàng nguyên seal ngon đóng_gói cẩn_thận giao hàng nhanh 1 máy tốt không lỗi shop cài rom tiếng việt ok shop làm_ăn uy_tín mua máy shop !,0,0,0,1,0,1,1,0,0
be 3 hỏng khay sim tháo ốp lưng sim ghét cảnh cạy ốp lưng,1,0,0,0,0,0,0,0,0
màu xanh shop giao màu trắng tạm ổn,0,0,0,0,0,0,1,0,0
máy đẹp ngoại_hình không màn_hình không xước đươc máy ưng_ý,0,1,0,0,0,0,0,0,0
máy ngon chiến game nha_ae,0,0,1,0,0,0,0,0,0
shop uy_tín lắm nha anh_em giao hàng nhanh đúng hẹn sản_phẩm chất_lượng đúng như quảng_cáo test ứng_dụng hoạt_động tốt pin hình cảm_ứng nhạy màu_sắc rực_rỡ giá_cả hợp_lý hài_lòng anh_em mua hàng shop,1,0,1,1,1,0,1,0,0
máy ful box đầy_đủ phụ_kiện máy đẹp cảm_ứng mượt chụp hình sắt nét nhân_viên shop nhiệt_tình vui_vẻ tận_tâm giao hàng đúng chất_lượng hài_lòng shop,1,1,0,1,0,0,1,1,0
chủ shop vui_tính_chất_lượng,0,0,0,0,0,0,1,0,0
nguyên seal điện_thoại đẹp shop cskh tốt điện_thoại không tiếng việt phai mò chút kkk g play nưa vô get_apps tải nha mấy,0,1,0,0,0,1,1,0,0
sản_phẩm tốt mong_đợi hình_thức ổn hơi trầy cạnh chút ram 3gb chip 801 chạy mượt liên_quân mượt fre fire ổn tầm giá tuyệt,0,1,1,0,1,0,0,0,0
tốt,0,0,0,0,0,0,0,0,1
hàng đúng số_lượng chất_lượng như bao_bì đóng_gói cẩn_thận oke,0,0,0,1,0,0,0,0,0
shop nhiệt_tình chu_đáo máy lỗi cảm_ứng tư_vấn đổi máy vòng 3 máy y_như đồ đc tặng kèm cover ipad ko 6 * 5 *,0,1,0,0,0,0,1,1,0
hàng đóng_gói cẩn_thận giao hàng hơi,0,0,0,1,0,0,0,0,0
máy tốt ngoại_hình đẹp cấu_hình ổn_định chức_năng chạy mượt màn_hình cảm_ứng nhạy màu_sắc_đẹp như mong đợ chiến game sướng pin trâu hài_lòng đánh 10 chất_lượng phục_vụ,1,1,1,0,0,0,1,0,0
sản_phẩm tốt shop hướng_dẫn giá không đòi_hỏi giao hàng nhanh shop,0,0,0,1,1,0,1,0,0
giao hàng nhanh phục_vụ tốt se ủng_hộ chụp thử,0,0,0,1,0,0,1,0,0
chủ shop nhiệt_tình tư_vấn khách_hàng hàng đóng_gói cẩn_thận máy ipad đẹp như chạy nhanh pin ổn cám_ơn shop,1,1,1,1,0,0,1,0,0
giao hàng cực nhanh đóng_gói cẩn_thận không kích_hoạt bảo_hành như phiền shop hướng_dẫn,0,0,0,1,0,0,0,0,0
hơi tiếc không tai_nghe,0,0,0,0,0,0,0,1,0
pin hơi yếu,1,0,0,0,0,0,0,0,0
máy đẹp lắm mua hàng shop hàng cam giác một điện_thoại ưng_ý chúc shop hàng nha mến,0,1,0,0,0,0,0,0,0
sản_phẩm tốt đội_ngũ kỹ_thuật nhiệt_tình cài rom máy chúc shop buôn may đắt !,0,0,0,0,0,0,1,0,0
hàng đúng như mô tặng ốp cường_lực,0,0,0,0,0,0,0,1,0
ship nhanh giá rẻ mua,0,0,0,1,1,0,0,0,0
máy_đẹp chấ test,0,1,0,0,0,0,0,0,0
máy_đẹp ổn_định tốt tầm giá,0,1,0,0,1,0,0,0,0
ngoại_hình đẹp hoạt bảo_hành 95 % áp nhẩy yếu không chưa ổn_định hôm ổn 2 tuần gút chóp,1,1,0,0,0,0,0,0,0
shop giao hàng chuẩn máy đẹp hoàn_thiện chi_tiết cấu_hình mạnh_mẽ màn_hình cảm_ứng nhạy màu_sắc rực_rỡ shop uy_tín nhiệt_tình khách_hàng chế_độ bảo_hành rõ_ràng yên_tâm sản_phẩm giới_thiệu bạn_bè người_thân ủng_hộ shop,1,1,0,1,0,0,1,0,0
điện_thoại đẹp cạnh viền cam cực_kỳ nét pin trâu gọi zalo tối chưa pin đồng mua giá 3790k mua samsung bền tàu khựa mau hư 10,1,1,0,0,1,0,0,0,0
ngon 5 không,0,0,0,0,0,0,0,0,1
máy_oke pin 80 %,1,0,0,0,0,0,0,0,0
mơis máy oke 1 tuần tn xẽ ủng_hộ shop dài_dài,0,1,0,0,0,0,0,0,0
shop giao hàng đúng hẹn máy đẹp màu_sắc rực_rỡ màn_hình đẹp âm_thanh cấu_hình mạnh_mẽ wifi ổn mạng game lướt web phim đều mượt camera sắt nét chụp ảnh cực đẹp giá_cả hợp_lý tầm hài_lòng lắm shop anh_em an_tâm sản_phẩm shop,1,1,1,1,1,0,0,0,0
đẹp mê máy chưa bik màn_hình mượn giao hàng nhanh,1,1,0,1,0,0,0,0,0
shop uy_tín đầu mua dất lo đk dất yên_tâm uy_tín shop máy đẹp mong_đợi ít trầy_xước như bóc,0,1,0,0,0,0,0,0,0
shop nhiệt_tình tặng bảo_hành vàng máy ms nguyên niêm_phong mượt_mà camera nét bin trâu_bò mua mấy shop chưa thất_vọng canh niêm_phong giảm_giá hời yêu shop 5 ★,1,1,1,0,1,1,1,0,0
máy đẹp shop chu_đáo nhiệt_tình ủng_hộ shop dài_dài chúc shop thành_công,0,1,0,0,0,0,1,0,0
ổn,0,0,0,0,0,0,0,0,1
chất_lượng sản_phẩm tốt shop phục nhiệt_tình giao hàng nhanh_chóng !,0,0,0,1,0,0,1,0,0
máy_đẹp chạy êm,0,1,1,0,0,0,0,0,0
máy đẹp chức_năng hoàn_thiện màn_hình cảm_ứng nhạy màu_sắc rực_rỡ đồng_tiền shop uy_tín giao hàng đúng hẹn chất_lượng đúng như quảng_cáo shop 5,1,1,0,1,1,0,1,0,0
shope huy hang dep toi yeu shope,0,1,0,0,0,0,1,0,0
hàng đẹp oke,0,1,0,0,0,0,0,0,0
shop uy_tín giao hàng đúng hẹn sản_phẩm_chất_lượng tốt giá_cả hợp_lý chế_độ bảo_hành rõ_ràng hài_lòng vừa_ý 5,0,0,0,1,1,0,1,0,0
samsung tụt_hậu hãng thành nokia 2 điện_thoại 4 củ gia_công kém vsmart joy3 tính_năng nghèo_nàn mấy điện_thoại trung_quốc bắt sóng kém trung_tâm thành_phố sóng kog ful nổi khuyên chân_thành ae đừng mua,1,0,0,0,0,0,0,0,0
điện_thoại zin nguyên bao_bọc cẩn_thận chất_lượng tốt hình_ảnh đẹp hợp_lý nhân_viên tư_vấn nhiệt_tình vui_vẻ chuyên_nghiệp hài_lòng bình_chọn 5 shop,0,1,0,1,1,1,1,0,0
phân_vân lắm đặt_hàng hài hình_như pin oke ổn_định chờ tiếp,1,1,0,0,0,0,0,0,0
máy_đẹp shop tư_vấn nhiệt_tình hướng_dẫn tận_tâm ! ốp đẹp không gấp dựng máy đứng ksao đẹp đc ! ❤ ️,0,1,0,0,0,0,1,1,0
sản_phẩm hộp đựng 1 chỗ méo may máy oke màu trắng đẹp đợi shop up rom tiếng việt,0,1,0,1,0,0,0,0,0
đóng + giao hàng nhanh mua 2 ( mẫu ) 2 tốt pin 4h ; cạnh trầy mặt lưng hở máy mượt giả lập 3ds ngon cốc sạc xạc chậm khui bao không_trách cốc sạc bình_thường pin 89 % tốt mua giảm_giá ngon,1,1,1,1,1,0,0,0,0
ngoại_hình đẹp pin chưa tn 1 ms đc ns 5,0,1,0,0,0,0,0,0,0
sản_phẩm tốt ! nhắn_tin shop trả_lời điện_thoại giá sinh_viên như ! máy gọn tiện_lợi 5 nhó,0,1,0,0,0,0,1,0,0
hàng oke,0,0,0,0,0,0,0,0,0
chất luợng đúng như quảng_cáo máy ok giá rẻ tốt trog tầm giá mua giao hàng nhanh shop uy tình,0,0,0,1,1,0,1,0,0
máy hình_thức ổn cấu_hình ổn tầm giá giao hàng nhanh nhiệt_tình,1,1,0,1,0,0,0,0,0
mua 2 giá_thành tốt sp ổn,0,0,0,0,1,0,0,0,0
hàng new niêm_phong mua đi đừng lớn_tuổi,0,0,0,0,0,1,0,0,0
mk đk hàng r giá ntn ưng shop ❤,0,0,0,0,1,0,0,0,0
sản_phẩm ổn uprom tiếng việt hơi,0,0,0,0,0,0,0,0,1
hàng ngon đều ổn_định mua hàng shop mấy đơn chưa thất_vọng máy chạy ổn_định shop uy_tín yên_tâm đặt_hàng shop nhiệt_tình trả_lời nhắn nhanh giao hàng ít nhiệt_tình,0,0,0,1,0,0,1,0,0
7 câu hình mượt tài ứng_dụng nhanh nghe gọi chụp ảnh đẹp x sạc pin hoi cơ_bản hài_lòng !,1,0,1,0,0,0,0,0,0
đúng chuẩn shop giao hàng đúng quảng_cáo chất_lượng tốt test ứng_dụng chạy mượt lắm pin trâu_bò cảm_ứng lướt êm hình sắt nét shop nhiệt_tình tận_tâm khách_hàng chế_độ hậu_mãi rõ_ràng giới_thiệu bạn_bè người_thân ủng_hộ shop,1,0,1,0,0,0,1,0,0
hàng xài thử oke bữa chưa ý_kiến,0,0,0,0,0,0,0,0,1
đẹp chưa ổn không mua lớn_tuổi không nổi ghn xuất_sắc kỹ_lưỡng nhanh m. ng ghn !,0,1,0,1,0,0,0,0,0
ngoại_hình đẹp như đứng màn_hình r máy khởi_động buồn,0,1,1,0,0,0,0,0,0
shop giao hàng nhanh_chóng máy đẹp ứng_dụng hoạt_động tốt màu_sắc rực_rỡ chụp ảnh đẹp âm_thanh chuẩn pin trâu_bò yên_tâm chất_lượng đúng như quảng_cáo shop nhiệt_tình chuyên_nghiệp chế_độ hậu_mãi ro ràng an_tâm mua sản_phẩm shop,1,1,1,1,0,0,1,0,0
hàng đẹp mềm,0,1,0,0,0,0,0,0,0
sản_phẩm tốt máy đẹp shop,0,1,0,0,0,0,0,0,0
máy đẹp ful phụ_kiện chủ shop tư_vấn nhiệt_tình cực tâm_lý mãi iu shop a ~,0,1,0,0,0,0,1,1,0
mua sản_phẩm shop giao hàng nhanh đóng_gói cẩn_thận shop hổ trợ nhiệt_tình tặng kèm miến dán màn_hình kèm ốp lưng ủng_hộ shop,0,0,0,1,0,0,1,1,0
máy_ok giao hàng nhanh,0,0,0,1,0,0,0,0,0
hoàn_hảo sản_phẩm_chất_lượng tốt ứng_dụng oke màn_hình cảm_ứng nhạy màu_sắc_đẹp camera chụp hình sắc nét mạng lướt web game ổn_định hài_lòng vừa_ý lắm shop giao hàng nhanh sản_phẩm đúng quảng_cáo nhân_viên tư_vấn nhiệt_tình vui_vẻ,1,0,1,1,0,0,1,0,0
ok gói hàng cẩn_thận chút nha,0,0,0,1,0,0,0,0,0
đẹp ưng chất_lượng độ bền time,0,1,0,0,0,0,0,0,0
một tuần máy mượt sạc pin nhanh pin nhanh 3tr ngon,1,0,1,0,0,0,0,0,0
hàng_oke,0,0,0,0,0,0,0,0,1
hàng giao chậm,0,0,0,1,0,0,0,0,0
máy đẹp shop test ứng_dụng hoạt_động tốt màn_hình đẹp màu_sắc rực_rỡ camera chụp hình không chê mạng lướt web phim oke shop giao hàng uy_tín đúng như quảng_cáo hài_lòng vừa_ý,1,1,1,1,0,0,0,0,0
máy hàng android 9 chạy android gốc ổn hơi lag nhẹ 1 tác vụ game mượt,0,0,1,0,0,0,0,0,0
đúng như mong_đợi chất_lượng sản_phẩm tốt hài_lòng test chức_năng ổn_định màn_hình cảm_ứng nhạy màu_sắc_đẹp pin trâu_bò anh_em camera chụp hình đẹp tuyệt_vời vừa_ý lắm nhân_viên shop tận_tâm khách_hàng shop uy_tín shopee,1,1,0,0,0,0,1,0,0
hàng đẹp máy bền mua tks shop !,0,1,0,0,0,0,0,0,0
"màn 120hz cộng chip 990 1 món hời samfan tuyệt_vời trả_góp 0 % "" đúng nghĩa "" thẻ td",1,0,0,0,0,0,0,0,0
máy đẹp shop giá_cả hợp_lý shop giao hàng nhanh đúng hẹn chất_lượng không chuẩn vừa_ý hài_lòng đồng_tiền bát gạo shop phục_vụ chuyên_nghiệp chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm giá 5sao,0,1,0,1,1,0,1,0,0
đẹp máy đúng zin hãng test chức_năng hoạt_động tốt màu_sắc_đẹp màn_hình kết_cấu hoàn_thiện shop giao hàng nhanh đúng hẹn nhân_viên hàng nhiệt_tình hài_lòng vừa_ý đồng_tiền giới_thiệu bạn_bè ủng_hộ san phẩm shop,1,0,1,1,0,1,1,0,0
tưởng_bao da flip cover túi đựng máy cấn bể 2 góc tính_năng ổn chủ cọc ! p / s : đọc bình_luận chủ tiểu_nhân hàng mẻ góc đánh_giá_như kô kô bớt tỏ thái_độ như kiểu vẽ,0,1,1,0,0,0,1,1,0
đthoai siêu đẹp bền không chờ hàng 1 tuần,0,1,0,1,0,0,0,0,0
hàng tốt,0,0,0,0,0,0,0,0,1
điện_thoại đẹp cấu_hình máy y_như mô_tả máy dán cường_lực màn tặng ốp lưng ^ - ^ thanks shop,1,1,0,0,0,0,0,1,0
hàng chất_lượng bao da đẹp như mô_tả ok ủng_hộ mua ủng_hộ shop,0,1,0,0,0,0,0,0,0
